userName,content,score,sentiment,at,app_name
مستخدم Google,نايم في العسل لا يوجد توصيل ل٦ اكتوبر !!!,1,negatif,2019-12-03 18:35:22,Glovo
مستخدم Google,توووووحفه بجد,5,positif,2019-12-03 17:04:50,Glovo
مستخدم Google,فشله جدا جدا جدا,1,negatif,2019-12-02 21:35:53,Glovo
مستخدم Google,التطبيق جميل لكن عندى ملاحظات عليه اولا رجاء تعريب التطبيق ليكون سهل لك الناس وسيلقى نجاحا باهرا ثانيا زيادة مبلغ الكاش مع الطيار سيساعد العميل فى ارتياح اكتر ماعدا ذلك كل التطبيق رائع,3,neutre,2019-12-02 17:52:26,Glovo
مستخدم Google,مش بيحدد موقع زي الزفت,1,negatif,2019-11-30 22:29:26,Glovo
مستخدم Google,مش عارفه اشغلو,1,negatif,2019-11-30 13:22:41,Glovo
مستخدم Google,ممتاذ,5,positif,2019-11-29 23:37:15,Glovo
مستخدم Google,مفيش رصيد جه,5,positif,2019-11-29 16:34:40,Glovo
مستخدم Google,لو سمحت أنا عاوز اسبت البرنامج مش عارف,1,negatif,2019-11-29 16:19:50,Glovo
مستخدم Google,لا يوجد مناطق متاحة للتوصيل غير في القاهرة الجديدة فقط,1,negatif,2019-11-29 12:19:50,Glovo
مستخدم Google,سجل الكود ده وهيجيلك خصم ٤٠ ج 5813TX2,5,positif,2019-11-28 18:05:52,Glovo
مستخدم Google,وحش جدا أوحش حاجة فيه الآمال بتاعو صعب,1,negatif,2019-11-28 07:34:57,Glovo
مستخدم Google,اضافه اللغه العربيه,1,negatif,2019-11-27 20:17:41,Glovo
مستخدم Google,مش بيوصل كل الاماكن انا في الفيوم ومش بيوصل عندي,1,negatif,2019-11-27 13:33:30,Glovo
مستخدم Google,للأسف لم استطيع التجربة لأني اوت أوف ايريا من فضلكم زودوا الأماكن شوية,1,negatif,2019-11-27 03:46:53,Glovo
مستخدم Google,ممتازين وسرعة التوصيل,5,positif,2019-11-26 12:17:48,Glovo
مستخدم Google,كيف يتم كسب الرصيد,1,negatif,2019-11-26 02:09:52,Glovo
مستخدم Google,هو ليه مش بالعربى ليه بالأنجليزى بصراحه حاجة تخنق,1,negatif,2019-11-25 23:29:35,Glovo
مستخدم Google,مش عارف يحدد الموقع مش مترجم ب العربي و مش راضي يفتح,1,negatif,2019-11-25 13:26:18,Glovo
مستخدم Google,تجربة خراااااا,1,negatif,2019-11-25 12:07:20,Glovo
مستخدم Google,تجربة ممتازه,5,positif,2019-11-25 10:36:17,Glovo
مستخدم Google,للاسف مافي ب ابو ظبي منو اعطاني اني خارج منطقه الخدمة,1,negatif,2019-11-25 09:06:00,Glovo
مستخدم Google,سجل بالكود ده وهيجيلك خصم بي ٤٠ جنيه MRCFB8Y,5,positif,2019-11-24 19:44:51,Glovo
مستخدم Google,سي جدا لا يمكنه تحديد الموقع يدوي او باي طريقة اخري,1,negatif,2019-11-24 15:06:49,Glovo
مستخدم Google,ممتازة ولكن نرجو توسيع مناطق الخدمة وإعادة التي تم حذفها سابقا منطقة القاهرة السيدة زينب وزينهم,5,positif,2019-11-24 12:52:21,Glovo
مستخدم Google,بحاول اضيف العنوان دايما يقول خارج التغطية.. جربت العبور والجيزه مش بيقبل.. لازم يكون ابسط من كده,1,negatif,2019-11-22 20:23:15,Glovo
مستخدم Google,خدمة ممتازة وخدمة عملاء تستجيب بسرعة في حالة وجود شكوى او خطأ . 😍,5,positif,2019-11-22 12:48:55,Glovo
مستخدم Google,ابليكيشن رائع ومنجر وموفر,5,positif,2019-11-21 17:41:39,Glovo
مستخدم Google,سرعه فى التوصيل لكم كل الشكر,5,positif,2019-11-21 14:50:20,Glovo
مستخدم Google,محتاجه ابعت حجات واجيب ححات وللاسف الشديد مش عارفه اتعامل لانه بالانجليزي يا ريت لو في تعامل بالعربي,1,negatif,2019-11-21 13:10:20,Glovo
مستخدم Google,مش عارفه اسجل عنوان بيتي نهائي مع العلم اني بلاقي كتير عندي م عارفه اي سبب,2,negatif,2019-11-20 22:27:07,Glovo
مستخدم Google,تطبيق روعة واحسن خدمة,5,positif,2019-11-20 21:24:39,Glovo
مستخدم Google,لا انسح بتحميله,1,negatif,2019-11-20 11:59:30,Glovo
مستخدم Google,برنامج كويس بس ليه غليتو سعر التوصيل ؟,4,positif,2019-11-20 11:33:46,Glovo
مستخدم Google,ليه مش بتنزلو نسخه سهله التعا من ل بالعربى,5,positif,2019-11-20 07:28:08,Glovo
مستخدم Google,جيده,4,positif,2019-11-16 00:56:09,Glovo
مستخدم Google,ممتاز بصراحه,5,positif,2019-11-15 19:25:24,Glovo
مستخدم Google,برنامج مزهل ورائع,5,positif,2019-11-15 10:57:31,Glovo
مستخدم Google,تجربتي،شاقه،وعنيده،وشكرا,5,positif,2019-11-14 11:56:47,Glovo
مستخدم Google,لو سمحتوا انا عندى محل بيتزا فاسكندرية عايز انزلة عندكم ارجوا الرد السريع,5,positif,2019-11-14 05:06:29,Glovo
مستخدم Google,خدمتهم كويسة جداً، مشكلتهم إن أماكن التغطية حواليك صغيرة جدا و كمان في أوقات كتيرة الخدمة بتتوقف للأسف,3,neutre,2019-11-12 23:34:24,Glovo
مستخدم Google,خدمة فوق الممتازه,5,positif,2019-11-12 16:14:03,Glovo
مستخدم Google,الاكل وصل بسرعة وخدمة التوصيل غير مكلفة,5,positif,2019-11-12 12:19:34,Glovo
مستخدم Google,صراحة خدمة توصيل ممتازة ومواعيد مظبوطة كل الشكر والتقدير لكم,5,positif,2019-11-12 11:00:30,Glovo
مستخدم Google,تطبيق جميل وشباب محترمين ربنا يرزقكم,5,positif,2019-11-12 10:54:30,Glovo
مستخدم Google,ياريت اللغه العربيه,1,negatif,2019-11-10 16:11:11,Glovo
مستخدم Google,سريع و محترم,5,positif,2019-11-10 13:57:50,Glovo
مستخدم Google,كفاية بيض اعلاناتكم بتغزو الفيس و اليوتيوب,1,negatif,2019-11-10 11:21:07,Glovo
مستخدم Google,ارجو تطبيق باللغه العربيه,1,negatif,2019-11-09 05:36:50,Glovo
مستخدم Google,نجمة بس لمجرد الكومنتات وسمعتكم السيئة وخدمتكم الفاشلة والتطبيق بالانجليزي وعدم التوصيل الا لبعض المناطق...فاشلين,1,negatif,2019-11-07 21:48:28,Glovo
مستخدم Google,بجد جميل قوي بس المشكله انه عندي كله انجلش,5,positif,2019-11-07 20:22:23,Glovo
مستخدم Google,أنصح به,5,positif,2019-11-07 12:39:33,Glovo
مستخدم Google,ممتاز والسرعة في توفير الطلب ممتازة,5,positif,2019-11-04 16:28:51,Glovo
مستخدم Google,شئ رائع,5,positif,2019-11-03 04:19:04,Glovo
مستخدم Google,أفراد التوصيل غايه في الاحترام بس اختيار المشتركين سيء جدا جدا - مطعم جاد الموجود علي الابلكشن مش جاد خالص ده واحد سارق الاسم بس و ده سبب التقييم السيء لجلوفو و وتوجيه لعمل سمعه لمطاعم محترمه و اكيد في مشتركين مش محترمين زي جاد ده,1,negatif,2019-11-02 19:11:39,Glovo
مستخدم Google,ناس محترمه,5,positif,2019-11-01 16:58:40,Glovo
مستخدم Google,لا يعمل,1,negatif,2019-11-01 14:21:33,Glovo
مستخدم Google,خدمه حلوة,5,positif,2019-10-31 19:32:03,Glovo
مستخدم Google,عيبه انه انجليزي يا ريت يكون عربي,3,neutre,2019-10-31 18:53:23,Glovo
مستخدم Google,اجمل برنامج لطلب الاشياء بس لو طريقة الطلب اسهل هيبقى جميل جدا,5,positif,2019-10-30 16:35:43,Glovo
مستخدم Google,تطبيق محترم جدا ويوصل لك الاكل اسرع من دليفري المطعم نفسه,5,positif,2019-10-29 22:12:07,Glovo
مستخدم Google,جميله بشكل,5,positif,2019-10-29 16:17:59,Glovo
مستخدم Google,تطبيق زباله زباله زباله محدش ينزله,1,negatif,2019-10-29 01:13:13,Glovo
مستخدم Google,تجربه أولوية ناجحه وكويسه اخر تجربه كانت الخدمه مش وحشه بس دى وحشه جدا وده هيخلينى ألغى الابليكشن .. اللاوردر جيه ناقص وفلوس زياده ومافيش اى ارقام للتواصل والتواصل معاهم ع فيسبوك محدش بيرد م الاخر الابليكشن بقى مزعج جدا ..,1,negatif,2019-10-28 20:24:12,Glovo
مستخدم Google,هذا التطبيق رائع,5,positif,2019-10-28 15:48:24,Glovo
مستخدم Google,من افصل التجار وناس محترمه جدا,5,positif,2019-10-28 14:46:19,Glovo
مستخدم Google,أرجو أن يكون التطبيق باللغة العربية,5,positif,2019-10-28 14:09:49,Glovo
مستخدم Google,كيف يتم تسجيل العنوان,1,negatif,2019-10-28 14:09:43,Glovo
مستخدم Google,انا مش عارفه اشغلووو اساسا بعد ازنكم حد يفهمني,2,negatif,2019-10-27 22:09:06,Glovo
مستخدم Google,لسة جديد,4,positif,2019-10-27 18:09:52,Glovo
مستخدم Google,الابلكيشن فاضى ومش ظاهر فيه اى حاجه ولا عايز يعمل اوردر ارجو المراجعه ع التطبيق والتحقق منه,1,negatif,2019-10-27 03:00:13,Glovo
مستخدم Google,توكلت على الله,5,positif,2019-10-26 20:20:09,Glovo
مستخدم Google,تطبيق جيد يسهل الحياة اليومية للشخص 😁😁,4,positif,2019-10-25 22:12:02,Glovo
مستخدم Google,سي جدا وعديم المصدقيه,1,negatif,2019-10-25 16:52:32,Glovo
مستخدم Google,ممتاز وخدمه وكباتن ممتازين,5,positif,2019-10-24 20:48:38,Glovo
مستخدم Google,متوسطه,3,neutre,2019-10-24 06:52:01,Glovo
مستخدم Google,حلو جدا,5,positif,2019-10-21 20:30:53,Glovo
مستخدم Google,ابلكيشن ممتاز للغاية وخدمة تحفة,5,positif,2019-10-21 10:44:30,Glovo
مستخدم Google,محترم جدا ومنجز💯💯,5,positif,2019-10-21 08:56:39,Glovo
مستخدم Google,مناسب وسهل الاستخدام,4,positif,2019-10-20 16:08:35,Glovo
مستخدم Google,لا أنصح بتحميله ، غير منظم بالمرة خدمة عملاء غير احترافيه,1,negatif,2019-10-20 11:41:36,Glovo
مستخدم Google,مرديش يشتغل بعد ما مليت بياناتي تطبيق سئ,1,negatif,2019-10-20 06:46:16,Glovo
مستخدم Google,ماشي حالو بس في مطاعم ما بترضى تشتغل,1,negatif,2019-10-19 10:19:12,Glovo
مستخدم Google,تطبيق سيئ لا يعمل واكتر من هدا لا يدعم العربية نطبيق فااااشل,1,negatif,2019-10-19 08:34:07,Glovo
مستخدم Google,مقبوله,1,negatif,2019-10-19 07:07:15,Glovo
مستخدم Google,انا ساكنه في جسر السويس والبرنامج مش راضي يوصل لعندي لما هو مش بيوصل لكل مكان بتكدبو ليه,1,negatif,2019-10-18 11:48:18,Glovo
مستخدم Google,اسوء. تطبيق شفته في التعامل قفلتوا حسابي فجائة و انا حتى لم اطلب اي شي. اليوم مجرد فتحت الموقع اكتشف انكم قافلين حسابي. .. ما هذا التعامل من تضنوا نفسكم. حتئ تتعاملوا. بهذا الاسلوب سيئ. و تعاملكم غير عادل. و سيئ. على اي اساس. تقفلون حسابي. مع الاسف اساسا. ضيعت وقتي في برنامج كهذا لا احترام و لا التزام. غير بس للذي ينفعكم,1,negatif,2019-10-18 05:58:13,Glovo
مستخدم Google,تطبيق جميل جدا بس يا ريت لو يتعمل تحديث باللغة العربية,5,positif,2019-10-17 11:06:19,Glovo
مستخدم Google,ناس محترمة,5,positif,2019-10-16 21:53:37,Glovo
مستخدم Google,من وقت رجوعكم مصر تاني وخدمة العملاء بقيت وحشة جدا وكذابين,1,negatif,2019-10-16 14:22:26,Glovo
مستخدم Google,بصراحه 👍,5,positif,2019-10-14 22:26:17,Glovo
مستخدم Google,جميل جدا 🔥🔥,5,positif,2019-10-14 19:16:03,Glovo
مستخدم Google,جالي تأكيد أوردر واحد واتنين استلموا الاوردر والاتنين جابوه كلمت خدمت العملاء لما استلمت الأول والتاني اتصل فضلت تماطل فيا لحد ما وصل التاني واضطريت استلم ألاوردر مرتين ودفعت مرتين خدمه سيئه تم ارسال الايميل المطلوب,1,negatif,2019-10-14 14:22:37,Glovo
مستخدم Google,ممتاز جداً,5,positif,2019-10-14 09:58:13,Glovo
مستخدم Google,كنت عايز رقم خدمة العملاء ضروري,4,positif,2019-10-13 21:13:39,Glovo
مستخدم Google,مش عارفه اخلي الابلكيشن بالعربي كل ما احمله و انزله ينزل انجلش بس,1,negatif,2019-10-13 14:04:33,Glovo
مستخدم Google,برنامج حلو بس فية شواية مشاكل ياريت اصلاحها,2,negatif,2019-10-11 21:16:18,Glovo
مستخدم Google,ممتاز جدا بس عيبة العجل بيوصل الاكل متبهدل,5,positif,2019-10-11 19:34:36,Glovo
مستخدم Google,برنامج رائع جدا جدا جدا,5,positif,2019-10-10 23:54:46,Glovo
مستخدم Google,تطبيق رائع❤❤,5,positif,2019-10-10 23:47:36,Glovo
مستخدم Google,اتمنى ان يبقى عربي,4,positif,2019-10-10 12:08:53,Glovo
مستخدم Google,سي جدا,1,negatif,2019-10-10 07:45:52,Glovo
مستخدم Google,توي,5,positif,2019-10-09 17:58:22,Glovo
مستخدم Google,حلو جدا .. بس لو يكون في عربي هبقي جامد جدا جدا,5,positif,2019-10-08 17:36:10,Glovo
مستخدم Google,كويس glovoبس يا ريت يكون اسرع في التوصيل,4,positif,2019-10-08 16:59:36,Glovo
مستخدم Google,كابتن محترم شركة ممتازة شكرا جلوفو,5,positif,2019-10-07 15:22:24,Glovo
مستخدم Google,سيئ وبطئ وغير عملي,2,negatif,2019-10-07 12:55:27,Glovo
مستخدم Google,جيد ارتاح,5,positif,2019-10-07 12:32:23,Glovo
مستخدم Google,"No puedo confiar en esta aplicación , El representante de entrega me robó y no hubo respuesta del servicio al cliente I can't trust this application, The delivery representative robbed me and there was no response from customer service لا أستطيع الوثوق بهذا التطبيق ،   سرقني مندوب التوصيل ولم يكن هناك استجابة من خدمة العملاء",1,negatif,2019-10-07 07:25:24,Glovo
مستخدم Google,سئ جداااااااااا جدااااا لا انصح حد بتحميله,1,negatif,2019-10-06 22:56:14,Glovo
مستخدم Google,خدمة ممتازة شكراً ليكم,5,positif,2019-10-06 13:45:36,Glovo
مستخدم Google,برنامج زبالة كسم المؤسسين بتاعه,1,negatif,2019-10-04 18:54:10,Glovo
مستخدم Google,افضل تطبيق لتوصيل الطلبات,5,positif,2019-10-04 14:51:18,Glovo
مستخدم Google,جميل جدا بس مش عارف ليه ما عم يعلق,5,positif,2019-10-04 10:51:43,Glovo
مستخدم Google,لا توجد اللغة العربية.لا يدعم مدينتي تطبيق معقد,1,negatif,2019-10-04 01:02:41,Glovo
مستخدم Google,فتحته وما ظبط,1,negatif,2019-10-03 13:33:49,Glovo
