commentaire,sentiment
"@ttk74 Hvordan mener du OGS står i sammenligning med f eks Klopp, Pep, Tuchel, Simeone etc..?",Neutral
@MessoudiNaoual Hadchi ila mal3bch Hachimi :/,Negative
@HananeElKhader #HananeElKhader hanona raki charaftu lmaghreb bitayboubat 9albak rahna kanbghiwk bzzf o 3andak jamahiriya kbira ya ala bant,Positive
@Fatimae06 fati yarham babak sifti liya adres hanan fcasa falkhass bghit ana wchi bnat namchiw 3andha alah yrham lik lwalidin plz fati,Positive
@Dana212Dana ouii khesna ne3erfo wach dyalha,Neutral
@K7al_L3afta @Islamatou kon ghir yji l maroc n7taflou m3ah btsrfiq hh,Negative
Ya rabi Yassir li wa rzoukni ma hoi khayr li f anta 3alim bi dati sodour ya rabi,Neutral
@samaadam15 @bushra_ali77 3ndak tsefti l chi wahd isawt dedhaa,Neutral
#SocialMediaNight #HananeElKhader STP diri rvale zwin wkhedmi 3lih w jtahdi nchofok khedama kter hit mab9a walou et sebri whnaya dima m3ak,Positive
"Saraha, the poor Messi khesso ichouf chi fqih.",Negative
@zanoubaberada @tiskat_marrakch maachi mardt ghiir kan irhaa9 3 jours hadi o mchat dir fohossat,Negative
@donilapute awdi koulchi mseggi mn mgherfa whda,Negative
@news_ger_chekel @KhatibRasha luk botjanin tislamli 3aynak W 3ayin l kfoury,Neutral
Hada rajol ghabiy wa safih,Negative
@amani223_ hhhh la fi3lan mandarkom ydahak ah ghayr morahab fiha ghir hadouk li kaysawto liha ou jawha lmatar ou kaydakhlouha yawmiyan,Neutral
@hakimaerrayes Wache hada howa hashtag jdid,Neutral
#الخضراويين_علي_اللقب_ناويين hanane hya li tetahel la9ab,Positive
@najwakaram Najwa Ymken ana lwa7id Yali ma 3andi 7ad ma3ak nshallah yseer Lyouum,Neutral
@ImeneCherkaoui hhhhhhhhhhh wakha khassro forza azzuri,Neutral
@Cestaadel Men l9erya l hay linbiat manwsel l dar hta ybred hahah,Neutral
@MoussaPage incha a alah hada min 7obna la sawtak arai3 wa aghanik arai3a li ana bi el maghrib kteer bi n7ebak we ben7eb kom a3malak moussa,Neutral
@KfouriansWorld @kfourywael hal tastati3ona an te9adimo li al 9amar sina3i lstar akadimy,Neutral
Ahssan blassa te9dar tsafer liha f Africa ?? F bali seychelles 🇸🇨 kayen chi hed mchaliha ?,Positive
@alhurranews @Drzuhairahmed Salam laykhalikom Ana halti daifa oaandi Banti aandha marad mozmin okharajli tbib kina tamanha 700dh fkola aachrin yom aandha lma faras00212633136210 https://t.co/rvnekAMB5X,Negative
@IkbelHamdi @Saadlamjarred1 oui 3jabni bzef knt khayfa mais daba hamdoLAH bayn top,Positive
@lnbkm13 @lamia_b04 @leCapszerinho La y n3al jed babak lkelb tu clc pour un like sale trdbl 😹,Negative
"@amelymely13 ana mabghithach theb ihab ghi matmettlch 3lih,3iziza alya mais Lab9at hakka ghatl3li f rassi tgol l ihab rani kanhb 3bas saraha",Negative
Ne mapel pa chui pas la lalalala,Neutral
"@thegift12 @yousralam1 dakhli nti 7issabat jazayrin w tfarji , wlachofi tag maghribi mada ta3rif 3an maghreb yjik lkhbar wla 7ali 9anawtkom",Neutral
Ma3andi la zin la 7mam 3andi 5 exams f ramdan,Negative
@fatima_bakkass @40Sara40 o tafahat b3ida 3lihoom man ch7al hadi ms bnadm kaystafzzak,Negative
@YoussefAitAhma1 Amal mok khale3na rah ghadi tweli bikhir a 3chiri 💪🏾,Negative
@BaznaniHossam mercii hossam et j'ésper tabe9a dima tade3amha hanan katewar bzff bichadaht astida dialha ya rabi yewfae9ha ou yewafe9ak,Positive
@hasnaeelkohli hhh walo a hbiba ghir rach9a liya w bgit ngani ogniya hatim ammor 3la chi wahdine,Positive
"@Walibouz @loukmanm @rastaraqa ce Hicham idrissi Allah ismahna menou,que dieu nous donne chi 20€ de Kaln nadar fi oujhou el3aziz",Neutral
@The_Hunter_End nn machi kol aghanih taynzlhom veveo et matalan song dyalo m3a ghani !!,Neutral
@Ehabo1Maria @niina_nora @jihane_ar @Khadija31741666 @MayarChaffei w plys hadik kanat dakhla skhouna 3la ihab w ban liha ihab f blan,Negative
@Laphrodisiaque chai pas had @crowd42 Howa li kaydicidi fine @SonExcellencePh,Neutral
@imo_imolove lklb d baat lklbaa d3a mehdi o kddb 3lih ohit howa 3ndo ma3aref ghaykhrej3lih wsslha l hespres chdoh dolm ls9 fih kolch chmata,Negative
"@nissan_ma @HananeElKhader sarahatan ana meni yalah bda lbarnamaj melt lhanane ktar, ihab kan 3ziz 3lia ms meni bda kayhess bjnabo khwit pff",Neutral
@jklmn1234561 ntoma 3ama9toh w bghitohom ytalbo b sti9lalhom w bda3mkom ???,Negative
@fatiflares2009 @saboha01 nn rakatmetel okht massouna dounia batma gtlk oum #IbtissamTiskat wasiro tlahaw fyyosskom chwiya...,Negative
@najwakaram Hayda Shi 7ata B Baldna Lmaghreb w aktar shi Mashhad Byz3jni w Bkhalini 3id 7sabati w btmna Ini B2der a3ml shi ..,Neutral
@mosslim3 7ta ana bghit nadkhol m3akom lgroup chfi mon profil 👏👏,Positive
It’s none of my business w kola ydiha f kro of course ghir howa ra kayn bnadem sghir f had twitter d zb w katpostiw chi tsawer li katban lk nta walo mais ra t9dr tkon toxic trauma dial besah.. Sero khesro 3la krkom lfloss w chof chi tbib la knti mrid f krk ra mochkil dialk hadak,Negative
@musta_zidan @ASRA_NA_Z @aminattttta @BenisProud @c6587c3f68ce41d @Domo2910 @ELISSHania @FatineStar merci w lik ta nta wnb9aw dima mjmu3in,Positive
@HadjerLim @SaidKarmouz ana kaman bas khalina nskot 2abl may9ra kalmna o yahrob tani,Neutral
"Jumapili njema iliyojaa neema, nimechaguliwa kama mteule wa kiongozi wa kesho (leader for tomorrow)katika jukwaa la cransmontanaforum kwa ajili ya kazi zetu za udadafoundation yani… https://t.co/2MID8nNz29",Neutral
@lkhaderfans zin nakhlo bnadam rah bhal hakda ghir ghatjabdo sda3 lhanan madam magalch smiytha idan nakhal,Neutral
allah ykhalik lina ya malikna lghali w allah ya7fad lina waliy l3ahd mawlay l hassan #محمد_السادس_ملك_البروتوكول http://t.co/3eYZibPox4,Positive
@AmouraSalma @RaphaelJabbour1 o hna 3arfin kamlin bli homa ghir des amis o had l'amitie li binathom zwina pas plus que ca,Positive
@charrqii ya3ni goli akhti makayn chay o salam lmohim machii mochkil ghir ila bghaw lah i3awn,Neutral
@Yuralio Wach men nytk a sat katswlni f hwaja bach twsalha l sahbk ??? Wtf ? Doz l Dm o goli chkon nta o chno bghiti o merhba n3awd lkhoya,Negative
@GhaliaLa1 @HananElkhader0 nachhro hisbtha 2 rah tani ihtiyat bas,Neutral
@StaracArabia @HananeElKhader #غرد_لحنان_بأغنية badak tib2a fik bada temchi fik ana hala ;;;;;;;;;;;;;;;;;;;;;;;;;mahafdahach,Neutral
@IbtissamTiskat bisou twahachtak bzaf goulina chi khbar zwin,Positive
Hada hoa li l3eb f Roma w Bayern w Juventus ? Yn3l dinmok,Negative
@LhrachSouki ana matdart walo kan9ol chno kayn ana mana9darch nafdah chi insan mano lah,Negative
badr et nabil la coupe de quartie ghmariyan a morocco http://t.co/Ha9qC4n8zv,Neutral
@akhbar_nar bayn banat lmaghreb l3arabi hadi yehtalo lmosalsalat had ramadan,Positive
@Ihab_Amir ihab nta howa star,Positive
@HaevenIbrahim akid ra7 az3al bas ra7 atmana lkom kil s3ada lano sa3dat said hiya sa3dti,Neutral
@3imad_3imad imad kolma ntalil kanjbrom hajmin 3lik hhhh,Negative
"@lihoudii houma li jbdouna men ch7al hadi ohouma kidouro bsa7tna, awal marra kart3jbni 2M et RTM hhh",Positive
@Mounirori makaynch m3amen khalaha kabour hhh m9ablin ghir dehk et pourtant hada howa wa9t da3m ana li 3arfa o mdawza m3a ibtissam,Positive
@Souulaymaa lyom kan 3ndi dakchi li tlbti lbarh 😎,Positive
@sondosat1 @123mondial @majdoline_44 @wissamtiskat ghiir matmchich b3iid machi tnkrahha !! ghir mab9itch mn fans dyalha ..,Neutral
@wiwi1beautful @123mondial @RisouZizou @IbtissamTiskat Haki bach matgulich ana chiriri Haki chufi zin kidayar http://t.co/TAnbQ2dV0e,Positive
#شكرا_عائلة_جبور BNAT LAZAM NITAFA9 3LA HASHTAG LI ANOU 3IB BIYISABOU LEBANON W 3AILT RAPHI W CHOFO HOMA KIF BI3AMLO NONA #RaphaelJabbour,Neutral
@Abdalslaam_alz salommm ana za3lana minakkk lich mabitjawibb jomhorkk lmaghribii yalahh jawibnaa,Neutral
Penalty dyal ounajem Machi penalty O dyal fus Machi penalty o dyal jrad penalty !!? Wach baghin i3tiwhalihom ?Bla mikhaliw nas msakhskha,Negative
@lilyachihad @mayssa2288 @Noritta141 dmg ayouch 9bl abidar kan radi dakch olgrboz kesh nit ofblasti yasalimi .tgoll mzn ou wa3er hya mjarbah,Neutral
@IchraqQamar chkun li 3andu num dialha rah mchat liya,Neutral
@zakichreif hbibina nta zikoo laah ykhliik liina wyhfdeek kanbghiiwk bzaaf ♥♥ #مجانين_سوكا_وزيكو,Positive
@starbetytiskat @jas_guapo @123mondial @RisouZizou ahambaak Ahambaak lahuma ana Wla Ta hed Hmouuda 3agool mangoloha Lhad ahaambaak,Neutral
@IbtissamTSKFans @IbtissamTiskat mn la7ssan blach ghadi i9al tafa3l b7al flface,Neutral
@Sarashahen4 chu hatasarof lghalat li 3amlito hiya chkrat wahad tkalam m3aha ou chayil ham sahabtha akid badha techkro we eza ehna binhib,Neutral
@ElmezrouiFouzia Momkin na3raf kifach ghanda3mak akhti,Neutral
@RaidHamza w mnin y9et3ou 3lik la ligne? :v,Neutral
@zakiaatrach hhhhhhhhhhhh hadchi 9lil f 79houm,Positive
@ToutsiSamira @Girls2075 plz wa9fi hayda chi machi masla7at hanan safi nsawah 3likom behadchi li kat3emlo katbeynolom dakchi li baghin homa,Neutral
@gerbouza @Ayoubspp @Rwma__ @bntlqhba Wa nti li 7ala 3lina zoukek men gwila koun ma 7aliti dar9ochek koun ga3ma 3raftek. Bref je suis marocaine. Salina.,Negative
@Youssefyamani @_iMeriem bientot ils vont te dire rah mzyane ki dawi chi haja 😄,Positive
@mfm_officiel plz bghite nhdre avc bety 3afak swla 3la chonson avc asmae mnware wb9ay 3la twsal m3aha raha aktr wheda d3mtak,Positive
@felnzi @wissamtiskatia c vrais hna f maghrib nmouto 3lihom l 2 basoum and saloum,Positive
@eeman0101 lae a7bibti 7na mazalin kawbil btissam et salom chofi 3nzatkom la tkon harbat min zariba siri 3tiha teben wla rbii3 raha ji3ana h,Negative
@nany_tiskati @nadia77619794 rah ghir telfo tshab lihom wach 3 rah ta ana swet 3 ma3rftch wach 1,Neutral
@BourikiMourad meci mourad nta fnan ha9i9i taybghi lkher lwlad blado hna mftakhrin bik,Positive
@JihaneRaidy Jihane Mabadna te3malo make up la hanane metl make up Ibtissam Tiskayt lama ejaat Haifa Plz Badna make up raw3a #staracarabia,Neutral
@souka_official et moi ktar ma chiere souka kayna chi mofajaa jdida walah salao daba #SoukainaBoukries,Positive
@GhitaMaroc_ ghita nbous yadik hna ma3andnach insta hatou lina vedio fi youtube ykoun mzyan bach ytchaf mzyan ou tsawar wa3rin,Neutral
@Zeinab254 Lahoma yt7arek lberd ola yt7erk sechoir o l3jaj,Neutral
@lkhaderfans @fahadalmotry bravo lilik 3andik l7a9 b7al hada makantxarfoxi bil ma3rifa dyalo,Negative
@Bettytiskatia @IbtissamTiskat makatcheb3ich mnha omn harakatha kanchouf o kandhak ghir rassiii,Positive
@3hAOXQMg3nIdgdU @sarabenchekro waach bkool 9iwaak l3a9liyya ntii maghribiyya ????? o dayra retweet lhad lhdraa achman khiir o achmaan char,Negative
@LabiadRoka ana nmchi nsawat 5ti wajdat li email jdad li sohabi rah kayfakar bach yb9aw diman mjmo3in kaychof 7ajat mzn machi ..........,Neutral
@WydadRifki akhti taslim wlah 3arfin wchayfin bnadm ma7asbkomch la howa la 3a2ilto wlas9in fih tslim wlah ana b3da karmti aham :),Negative
Kijakoum new look dial Leo Messi ? 👍🏼 ou 👎🏼? https://t.co/dZgNaqQkpI,Neutral
#StaracArabia #Suhailabenlachhab Ihab Rajaal galha hachtaygolo fdahrek taygolo 3lik momtila ogalha daf3i 3la rassek,Neutral
@RaEspoir #BTSBBMAs aah siri ana mazal hna ma9aryach sba7 nkmel had 100 tseb7i 3la khir,Positive
@na_alhamali habibti ana machi M3aha o hya ma3andha ay ra9m,Negative
@CelinaNinas ok hbiba hna ntsanawk chofi sidak li kayhma9o 3lih machi ghir lmgharba la l3alam kolo machi bhal bebe https://t.co/qyATuM9DkW,Negative
"@lllMUHAMMEDllll Kayktb mzian w 3arf ach baghi, w Kayn chi feat m3a lmorfo mn lfou9",Positive
Ma kat kadroch nas li 3endhom l Maharat 😑😢,Negative
@Abdelouadoud_ impossible ghadi ykhliw avl tmarki hh,Negative
@RittaBen chkoun hada tani ? ( sauf lee),Neutral
@tiiskawiya hhhh khlihom yenbeho homa 3ela ljahel dialhom mesiftin wazir lpetrol taklakht nass kayjibo wazir lkharijia o homa jaybin hadak,Negative
@algeriennealg @Ihab_Amir ila hanan o anis o haidi,Neutral
hanan hbiba dyali kanhma9 3lik nti wihab okhask t3rfi biano waraki jomhor kbir kaybrik thlay fihab oinchallah idoz lival mz1 salami laihab,Positive
@Ghali_BM li wa3r rah wa3r,Positive
@moniaraja3 @i_love_moroco nssaw bli ihab et hanane b 2 wlad lmghreb .. nsina lihtiram o db kola wahd f l jomhor khaso ghir ijrah lakhor,Negative
@almahdi007 @A_avecE 7ite nta sahbi w Ch7al Hadi ma cheftek,Positive
@ranimelnada @Mama123Souk @MBCTheXFactor @nadim_maria hada dalili 2nek makbouta khasek chi maghribi yankahek machi chade behal najim,Negative
"IMAC 21,5 POUCES FIN 2013 I5 QUAD 2.7GHZ TURBO 3.2GHZ 8G 256SSD IRIS PRO OSX EL CAPTIAN : https://t.co/kiNXCoOGyC https://t.co/rL3oOm4WZy",Neutral
@fatiflares @abraham_jad walo rani ghir ghlat astasmih,Neutral
@bassma_berrada @FatimaZahra_SA hhh machi ana li saybto khti LAH ikhliha lina,Positive
@SihamsimsimZaza hh walayni hadchi kay3ni bli d5lat chaft rwina liwa93a koraha f7ala daba,Negative
Si lii laa deuk 😂😂 Ak message la naane la kilifeu gui Waayei katior bou makk laa🤦‍♂️🤦‍♂️🤦‍♂️ https://t.co/ZgohW5gmOd,Neutral
https://t.co/cjJsU3La3p Guys ajiw n3awdou nsd3ouu hadii wakha 9alttlina ah ms mahdratch m3a mounir wla zineb #zinaboussamasoon,Neutral
@_dr11mer_ nti li galsa kad7ki goli hashtag man 3andak 🙄😤😂😂😂🏃,Neutral
@LeFettouch @ImeneYNadaMas next stage dialhom huwa : Gheda ghadi ibghiw i9awsso 3la real 🤔🤔,Negative
@hoyam360 @fifirosefifu hadchi li tadiro machi fi sali7 hanan ra hanan ba9a tattaba9 kalam idara Fach Ghadi tikheroj Ghadi tasdam,Negative
@kakazee351 @Saratweetsz @maryoumaTs @PhoneAmh Chou ismail kan loo jamaherya w kaman Reje3 marteen beljomhur o sheren kaman Kan liha jomhur,Neutral
@ouiliame20 ta wahd mli katbki makaytsw9 liha,Negative
@NlMariaaaa Ila ma kanetch Chamaliya ma bghithach. 🌝,Neutral
@safoa90 @hananekhader @HananeElKhader andek alhak bhal had lklam maando hta maana hada rah fan machi dakhla lharb,Neutral
@HanaaJaff kont f check list 7ta wsslt l dak maissour hhh w ana n9lb,Neutral
@almahdi007 7ta nwerrik la vidéo 😭😭😭😭😭 jite f7al un toxicomane 😭😭😭,Negative
@salmajaber2 @Lini_Oranaise @HaevenIbrahim @amirathefive071 mabdman lik 7ali hhhhh ya gaber,Neutral
@lamis_setif Iwa siri 9albi raki nayma o ma 3arfa walo o hadak sotha 100,Negative
hanan Hayati Lh Iwaf9ak Lah Ikon M3ak Kanbghiiiiik.Nti W ihab wSaho Plz ghanili barifia Kanbghiiiik #HananeElKhader #socialmedianight,Positive
@igmirien 7emdouha kano ykheliwha b 7lawtha dial Steve,Neutral
@rojaynaben gal ibtissam ghadi tkoun vendredi m3ana ou dar oghnia dyalha ou gal hia li bghat tkoun awl li9a2 liha fi radio hit radio ou hadi,Neutral
@123mondial 9ahratni akhtii makhalat had had chi ghir 3atyaha bloc ..osda3ha kiwssalni..,Negative
CHI W7DIN DSRNAHOM FINA 9ALO LI FINA W LI MA FINACH ...,Negative
@SosoRM2 plz l youm akhir ajal o lfari9 bssit bin ihab o raph khsso kolchi ysswt kter men marra,Neutral
@MoulahiRabiaa @ELISSHania @narimane_imane sa7 ay vedeo dyalo f yotube y9olo algerien mais daba rahom 3arfo bli marocain,Neutral
@123mondial @Ljaych_tiskati Reaaaaaaaaaal Vivee Chrisstiaanooooo Yalah yalahh @IbtissamTiskat Machi buhdek rani kantssara t tag hhhh Bssif,Positive
@AfrahSoumia hhhhh tati chkoun sma3houum sofof awla fans bety kighaniw aghaniha m3aha hazin tssawrha ......olay waf9 fadwa o dounia,Positive
lmgarba mnawdinha f x factor lah yhfadhom fin mamchaw mcharfina,Positive
""" Jiti zwina bzzif "" ... yarbi tsmeh lia .",Positive
@simouwissam1 @AmiraAm87415888 ms dik lmra badlo dina f akhir l7da ya khoufi,Negative
"wa ta siiiiir tmout ya weld tiiiit,ya khrouf zebbala ya chyata dial lkhaliiiij tfouuu,allah yer7em rejala ila konti nta rajel @fahadalmotry",Negative
@JaberJag kaydor f internet yallah ban lia mpartagé had sba7,Neutral
#حنان_و_سهيلة_واحد ana lma kount 3mla 3mliya s3ib w fi mantiga 7sasa manjmtch n7ki w nam 3la dahri lmadet 5mois sadgouni klichi kedb kedb,Neutral
@Larryarabe yaaaaaaaaaay :D wakha ramdan o 3andi ljihawi mdrr nkafeh m3akom,Positive
@Sted27 la fac ta hya kbira o bzaaf,Neutral
#SocialMediaNight #HananeElKhader hnan bnt bladi ya fakhr lmaghrib nti w ihab khlikom jmi3 wkhadmo mzn whna m3akom ghniwli rifi mwah 3likom,Positive
@AkhbarNojooom Ihab 9ari m3aya Howa bac dyalo science physique o 3omro makan science vie et terre,Neutral
@nohasoukawiya inch alah ikon khir ana daygh ti9a f bity hiya kant galat rah t2ajal iwa rah bayna makaynch had chi lkatgoli,Positive
@maryoumaTs maryuuuuma Ajii db dbd db db Bghiteeeeeeeeeeeeeeeeeeeeeeeeeeek,Positive
@miladhad estaz milad lech met2akhir 3ala hestak b star akademy,Neutral
@jessicamya19 @morslikenzafans la hadik 3enza katjib liya ichmi2zaz impossible nchofha hhhhh mazyan golo liha teghani l sidha saad maghribi,Negative
@karyfree yalah chto f lyoutube hhhhhhhhhhhh khatteer yak,Positive
yalah kolchi ydkhl twiteer hjmooow ? #BAMA2016PlatinumEdition_IbtissamTiskat,Neutral
#IhabAmir ihab nta fakhr maghrib kolona m3ak @asmaabassite @SalmaRach @Benamrankhaoula @Mohammederifai @marouanesoulta2 @staracarabai,Positive
@jbfttheweeknd ya bissara . Bawlo . Kayn kayn l9ess,Positive
@RytalAbo momkin a3raf min ma3ia,Neutral
"encore jbira ??? wach had taoussi 7mar wla 7mar ,??",Negative
@MarouaZahour hadi kan jabha MOMO malikat jamal dyal chi 7aja 3arbia hhhhhhh meghribia,Positive
@Nejtwitte @LeLoup____ @meryemwac37 hhh bayna mli tgoula l bent tamchi tdi deri lghaba o t3era 3lih rah katesswaw nit hh,Negative
"@rachakhanoum hada A7ssan khabar had akhir wa7ed hhhhhhhhh zwin bezaf !! 3refti ana mal9itch ma nakol, jibi lia makla 3afak w lebs ma3ndich",Positive
@sarabenchekro hadok mosalsalat kaydokhlo 3endek l dar ! hada film katmchi lih brejlik L cinema w fih (+18) ^^,Positive
ybaliya betty 3elmetna sher o welat hiya ten3es bekri #IbtissamTiskat @IbtissamTiskat,Neutral
Rabbi khaliik basom 7ta ntoma idakhlo 3likom b sa7a o salama o najah inchaalah https://t.co/HO6tDqy27T,Positive
Ihab weld Bladi charraftina ou khalik m3a souhaila ghani lia hania ila mchiti ♥ #socialmedianight #ihabamir,Positive
@Hobo_WorId @awalomamalich Ewa ash ghangolik Astrologie naaa9s flmrooc Makayna tta khrya mgadda hnaya B9a hir astrologie i9riwh Sbry shwiiya nshoof liik Ms mlli nl9a i9der ànl9a dkshy b l'anglais,Negative
@RaCh_glm aktar haja kankraha o kan nakrah li labessha (3niba)hh,Negative
@majdoline_44 tahet li f balii ..,Neutral
@love_morrocco osafi salina mn had ni9achat kna kanwslohom lih f lowl ms daba 9rbna l final obghina ghi nda3moh safi.bghina la9ab olih howa,Positive
"@FATMA_TEARS @Saadlamjarred1 Mabrouk li l3aziz lghali,yistahel koli lma7aba",Positive
@Amaluniv_bety @SagittariusALI kamlin ou face lkher drto be smit ghada hhh hya li tfakrt ana rah tbolakaw lia chwia wla khassni,Neutral
@HananeElKhader khalik 3la tabi3tak wi7na fakhorin bik salmi 3LA soka w ihaib w aniss llah ywfa9kom,Neutral
@HananeElKhader hit tstahli kolchi zwin fhad danya ou mayb9ach fik hta haja madam hnaya m3ak ou rabi m3ak fa kouni hania,Positive
lkaydwi 3la hanan rah makydrha bwalo bl3kes katzido tchheroha ohna hdchi lbghina ohaja tania katbyno trebiya zwina dyalkom,Negative
@Rimooh_R8 rah ad mosaba9a chehal hada,Neutral
jamal 2albi wilhob kilo ahla sabaya 😍 omg rah tola3 lama tilta2o🔥 I miss you 😭 #LeaMakhoul #ShereenYehiaArmy,Neutral
"MERHBA BIKOM KAMLEEN , NHAR 18 MARS , FEL BOULTEK HDA MARJAN SIDI MAAROUF , JIIIIW BAZZAF #WLADLBLOCK !!!! #19:00 https://t.co/ICSxgEW1rF",Positive
@wassila90dz @abraham_jad @SaharaMarocain5 @AmineNow wa ghir medina wantoma blad 3la qdha 130 ans o 3ad Turkie o 3ad l meghreb qbl mnhom hhh,Positive
@AJArabic walah h9i9a siyassa kant mota ou in9sam mgrib bach iwrto twra dial wld ou lala salma goul hamdou lah mnija wld blad ou n9ad lina bladna ou acha malik ouma nassr,Neutral
Horaires de prières à y ybbMarrakech Maroc - Le yyv. Vy vg tv. Vy. T tvby byb hvgbbgv t vtg c rf. Fcf cc cfr cr f. Cf. vyy v gbb t. Gbbyby tvb ttvby v by bgbb tFr. kf vvr rcr. R fc frcrc rfclo#i dd d,Neutral
@Fatimae06 and balha lachbhat lhayfa fi sawt chi haja meziana wbarka katsager fisawtha bache tbane bhal hayfa,Neutral
@nawal582 @RochdiIbtissam @malakiitat 3atew9a3 ida kona ana wyak kan ketbo fe nefss le wa9t machi n9olek hadra we tjawebni fe taniya,Neutral
@najwakaram allah Ma3ek .. Aham shi rkouni b alf khier &lt;3,Neutral
@B_Enima Ana bghithoum ikhsro bjouj ki ndir???,Negative
@salmaelhouri @JalalSafae 7ba a3rofin 3lina dakiyin wili tay9to hada nsito hugo boss chrika sahla siro face dyalou chofo wach bayna 3lihh,Negative
@SoufianeAboujad hhhhhh hada mskin kaykrah najah ibtissam howa Ghadi m3a Dounia ghi dad lah ychafiih,Positive
@Fatimae06 ana mn fans ibtissam tiskat ou 3ziza 3liya hanouna #BAMA2016PlatinumEdition_IbtissamTiskat #IbtissamTiskat,Positive
@265899846j698e9 7it ntouma kabarto lihom chan w homa ghir bouja3ran,Negative
"ULTRABOOK TOSHIBA SATELLITE PRO I5 4210U 1.7GHZ TURBO 2.7GHZ 12G 500G 15,6 WIN 7 &amp; 8 PRO : https://t.co/ZZIlpklQ4G https://t.co/9360DesvzX",Neutral
@Fideel_Castro la 3awtani ranb9a nchofha bzaaf ratchdni t9ya wimchi syam hhhh,Negative
